chunk_id,document_id,file_name,document_type,page_number,page_chunk_index,chunk_sequence,character_count,chunk_text
CHK_35E24DE8C107,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,4,4,19,480,"Physician decision Lost to follow-up (n = 50) (n = 27) (n = 2) (n = 14) (n = 6) (n = 2) (n = 1) Assigned to zanubrutinib (n = 207) Treatment ongoing (n = 157) Treatment ongoing (n = 181) FIG 1. ALPINE study CONSORT diagram. A total of 491 patients had been screened at the time of random assignment of the 415th patient. All 415 randomly assigned patients were included in the efﬁcacy analyses. 1038 © 2022 by American Society of Clinical Oncology Volume 41, Issue 5 Hillmen et al"
CHK_00AEACDF4A77,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,5,1,20,1200,"88.4% with zanubrutinib and 81.3% with ibrutinib by in- vestigator. Transient lymphocytosis was observed with both BTKi; lymphocytosis returned to baseline in approximately 3 months for zanubrutinib and 4 months for ibrutinib (Data Supplement). Investigator-assessed PFS at 12 months was 94.9% (95% CI, 90.7 to 97.2) with zanubrutinib and 84.0% TABLE 2. Investigator-Assessed ORR in All Patients and in Patients With del(17p)/TP53 Mutation Best Response All Patients del(17p)/TP53 Zanubrutinib (n 5 207) Ibrutinib (n 5 208) Zanubrutinib (n 5 41) Ibrutinib (n 5 38) ORR 95% CI 162 (78.3)a 72.0 to 83.7 130 (62.5)a 55.5 to 69.1 33 (80.5) 65.1 to 91.2 19 (50.0) 33.4 to 66.6 CR or CRi 4 (1.9) 3 (1.4) 0 (0.0) 0 (0.0) PR or nPR 158 (76.3) 127 (61.1) 33 (80.5) 19 (50) PR-L 21 (10.1) 39 (18.8) 3 (7.3) 8 (21.1) SD 17 (8.2) 28 (13.5) 2 (4.9) 8 (21.1) PD 1 (0.5) 2 (1.0) 0 (0.0) 1 (2.6) Discontinue before ﬁrst assessment, NA or NE 6 (2.9) 9 (4.3) 3 (7.3) 2 (5.3) NOTE. Data are presented as No. (%). Abbreviations: CR, complete response; CRi, CR with incomplete bone marrow recovery; NA, not assessed; NE, not evaluable; nPR, nodular partial response; ORR, overall response rate; PD, progressive disease; P"
CHK_21A72C1DE7C5,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,5,2,21,1199,"iations: CR, complete response; CRi, CR with incomplete bone marrow recovery; NA, not assessed; NE, not evaluable; nPR, nodular partial response; ORR, overall response rate; PD, progressive disease; PR, partial response; PR-L, partial response with lymphocytosis; SD, stable disease. aNoninferiority one-sided P , .0001, superiority two-sided P 5 .0006. -100 100 -75 75 -50 50 0 -25 25 Younger than 65 65 or older Male Female Binet stage of A/B or Ann Arbor stage I/II bulky Binet stage C or Ann Arbor stage III/IV Asia Australia/New Zealand Europe North America 1-3 > 3 0  1 Present Absent Deleted/abnormal Not deleted/normal Unmutated Mutated All patients Age group, years Sex Disease stage Geographic region Prior lines of therapy Baseline ECOG performance status Baseline del(17p)/TP53 mutation status del(11q) mutation status Baseline IGHV mutation status Bulky disease  5 cm < 5 cm 162/207 65/78 97/129 108/142 54/65 92/122 70/85 18/26 13/20 106/130 25/31 151/192 11/15 63/79 99/128 33/41 127/164 51/61 111/146 122/147 26/43 85/106 77/101 130/208 55/80 75/128 94/156 36/52 81/124 49/84 15/26 10/16 83/124 22/42 116/187 14/21 42/76 88/132 19/38 111/170 38/55 92/153 96/148 22/46 65/105 63/103"
CHK_CE6D840B9B05,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,5,3,22,1200,"/164 51/61 111/146 122/147 26/43 85/106 77/101 130/208 55/80 75/128 94/156 36/52 81/124 49/84 15/26 10/16 83/124 22/42 116/187 14/21 42/76 88/132 19/38 111/170 38/55 92/153 96/148 22/46 65/105 63/103 15.8 (7.1 to 24.4) 14.6 (1.5 to 27.7) 16.6 (5.3 to 27.9) 15.8 (5.4 to 26.2) 13.8 (-1.7 to 29.4) 10.1 (-1.3 to 21.4) 24.0 (10.7 to 37.3) 11.5 (-14.4 to 37.5) 2.5 (-29.1 to 34.1) 14.6 (4.0 to 25.2) 28.3 (7.7 to 48.8) 16.6 (7.6 to 25.7) 6.7 (-23.5 to 36.8) 24.5 (10.2 to 38.7) 10.7 (-0.2 to 21.5) 30.5 (10.5 to 50.5) 12.1 (2.5 to 21.7) 14.5 (-0.8 to 29.9) 15.9 (5.5 to 26.3) 18.1 (8.3 to 27.9) 12.6 (-7.9 to 33.2) 16.4 (4.5 to 28.3) 15.1 (2.5 to 27.6) Ibrutinib Favors Ibrutinib Favors Zanubrutinib Rate Difference, % (95% CI) Zanubrutinib Subgroup Response/Patients FIG 2. Subgroup analysis for ORR. Forest plot showing ORR in prespeciﬁed baseline and disease subgroups. The rate difference (unstratiﬁed estimates of the differences in response rates) and 95% CI (normal approximations) are shown as a blue dot and black bars. A rate difference of greater than zero represents response rates favoring zanubrutinib. ECOG PS, Eastern Cooperative Oncology Group performance status; IGHV, immunoglobulin he"
CHK_C8448DBDB93E,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,5,4,23,333,"blue dot and black bars. A rate difference of greater than zero represents response rates favoring zanubrutinib. ECOG PS, Eastern Cooperative Oncology Group performance status; IGHV, immunoglobulin heavy chain variable region; ORR, overall response rate. Journal of Clinical Oncology 1039 Zanubrutinib Versus Ibrutinib in R/R CLL/SLL"
CHK_554D82DBACDF,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,6,1,24,1200,"(95% CI, 78.1 to 88.5) with ibrutinib. At data cutoff, 21 and 44 PFS events occurred in the zanubrutinib and ibrutinib arms, respectively (Data Supplement). Hazard ratio for PD or death was 0.40 (95% CI, 0.23 to 0.69; for descriptive purposes only P , .001; Fig 3A). Similar 12-month PFS was seen in ICR-assessed data (92.2% in the zanubrutinib arm, 82.4% in the ibrutinib arm; Data Supplement). Twelve-month PFS was favorable for patients treated with zanubrutinib regardless of del(17p)/TP53 mutation status (91.5% v 74.4%; Fig 3B). A formal PFS ﬁnal analysis will be conducted once 205 PFS events are observed. Among responders, the estimated proportion of responses with a duration $ 12 months was higher for zanubrutinib (89.8%; 95% CI, 78.1 to 95.4) than ibrutinib (77.9%; 95% CI, 64.7 to 86.7). At data cutoff, nine events (ﬁve PD and four deaths without PD) among 162 zanubrutinib responders and 16 events (14 PD and two deaths without PD) among 130 ibrutinib responders were observed. A total of 7.2% of patients died before data cutoff. The 12-month OS rate was 97.0% and 92.7% with zanubrutinib and ibrutinib (hazard ratio, 0.54; 95% CI, 0.25 to 1.16), respectively (Fig 3C). Safety Median"
CHK_AA0932E125D6,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,6,2,25,1200,"l of 7.2% of patients died before data cutoff. The 12-month OS rate was 97.0% and 92.7% with zanubrutinib and ibrutinib (hazard ratio, 0.54; 95% CI, 0.25 to 1.16), respectively (Fig 3C). Safety Median treatment duration with zanubrutinib (15.3 months [range, 0.4-23.0 months]) and ibrutinib (14.6 months [range, 0.1-25.9 months]) was similar. One or more AEs occurred in 95.6% and 99.0% of patients receiving zanubrutinib and ibrutinib, respectively. Fatal AEs were reported in 8 and 12 patients receiving zanubrutinib and ibrutinib, respectively (Table 3; Data Supplement). Fewer patients on zanubrutinib experienced AEs leading to treatment discontinuation versus ibrutinib (7.8% v 13.0%; Data Supplement). Infection events were the most common AEs of interest leading to treatment discontinuation (2.9%, each arm). Arthralgia was reported in 9.3% and 14.0% of patients receiving zanubrutinib and ibrutinib, respectively. Diarrhea was reported in 16.7% and 19.3% of patients receiving zanubrutinib and ibrutinib, A 0 20 50 70 90 10 40 30 60 80 100 0 3 6 9 12 15 18 No. at risk: Time Since Random Assignment (months) PFS (%) 207 200 194 190 152 70 19 208 196 188 170 125 57 8 Zanu Ibr PFS events 2 7"
CHK_131D4C404D10,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,6,3,26,1200,"and ibrutinib, A 0 20 50 70 90 10 40 30 60 80 100 0 3 6 9 12 15 18 No. at risk: Time Since Random Assignment (months) PFS (%) 207 200 194 190 152 70 19 208 196 188 170 125 57 8 Zanu Ibr PFS events 2 7 8 10 18 20 6 13 24 31 38 42 Zanu Ibr Censored Ibr Zanu C 20 50 70 90 10 40 30 60 80 100 0 3 6 9 12 15 18 No. at risk: Time Since Random Assignment (months) OS (%) 207 202 199 197 193 117 208 201 196 188 180 106 Zanu Ibr 41 33 Censored Ibr Zanu B No. at risk: PFS events PFS (%) 41 38 38 36 26 13 38 35 34 26 19 9 4 164 160 154 152 124 56 15 0 170 161 154 144 106 48 8 0 20 50 70 90 10 40 30 60 80 100 0 3 6 9 12 15 18 Time Since Random Assignment (months) 1 1 2 3 5 5 1 6 6 7 13 15 2 3 8 9 13 14 4 10 16 22 25 28 Zanu with del(17p)/TP53mut Zanu without del(17p)/TP53mut Ibr with del(17p)/TP53mut Ibr without del(17p)/TP53mut Zanu with del(17p)/TP53mut Zanu without del(17p)/TP53mut Ibr with del(17p)/TP53mut Ibr without del(17p)/TP53mut Zanu with del(17p)/TP53mut Zanu without del(17p)/TP53mut Ibr with del(17p)/TP53mut Ibr without del(17p)/TP53mut Censored FIG 3. Investigator-assessed PFS and OS. (A) Kaplan-Meier estimates of PFS for all patients. (B) Kaplan-Meier estimates of PFS for patients w"
CHK_3A433AA80DC8,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,6,4,27,466,"ith del(17p)/TP53mut Ibr without del(17p)/TP53mut Censored FIG 3. Investigator-assessed PFS and OS. (A) Kaplan-Meier estimates of PFS for all patients. (B) Kaplan-Meier estimates of PFS for patients with or without del(17p)/TP53 mutations. (C) Kaplan-Meier estimates of OS for all patients. Ibr, ibrutinib; OS, overall survival; PFS, progression-free survival; Zanu, zanubrutinib. 1040 © 2022 by American Society of Clinical Oncology Volume 41, Issue 5 Hillmen et al"
CHK_652ADFB15017,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,7,1,28,1200,"respectively (Table 3). Overall cardiac disorder AEs oc- curred at a lower incidence with zanubrutinib (13.7%) versus ibrutinib (25.1%; Fig 4A). Cardiac disorders leading to treatment discontinuation occurred in 3.4% of patients in the ibrutinib arm (Data Supplement). Grade $ 3 AEs were experienced in 55.9% and 51.2% of patients receiving zanubrutinib and ibrutinib, respectively. Common grade $ 3 AEs are listed in Table 3. Adverse Events of Interest The rate of any-grade atrial ﬁbrillation/ﬂutter was signiﬁcantly lower with zanubrutinib versus ibrutinib (2.5% v 10.1%; two- sided P 5 .001, prespeciﬁed alpha of 0.0099; Fig 4B). Grade $ 3 atrial ﬁbrillation/ﬂutter occurred in two (1.0%) and four (1.9%) patients, and atrial ﬁbrillation/ﬂutter occurred in four (2.1%) and 18 (9.3%) patients with no history of atrial ﬁbrillation/ﬂutter receiving zanubrutinib versus ibrutinib, respectively. Neutropenia was reported at a higher frequency (28.4% v 21.7%; Table 3) with zanubrutinib versus ibrutinib; 18.6% and 15.0% of patients on zanubrutinib and ibrutinib, respectively, experienced grade $ 3 neutropenia (Fig 4C). A total of 15.2% of patients on zanubrutinib and 11.1% of patients on ibrutinib"
CHK_D21766938CDE,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,7,2,29,1200,"ib; 18.6% and 15.0% of patients on zanubrutinib and ibrutinib, respectively, experienced grade $ 3 neutropenia (Fig 4C). A total of 15.2% of patients on zanubrutinib and 11.1% of patients on ibrutinib received colony-stimulating growth factor as concomitant treatment. One patient discontinued zanubrutinib because of neutropenia (Data Supplement), and one case of febrile neutropenia occurred in a patient treated with ibrutinib. Grade $ 3 infections occurred in 12.7% and 17.9% of patients receiving zanubrutinib and ibrutinib, respectively (Fig 4D). The most common grade $ 3 infection (pneumonia) occurred in 3.9% and 4.8% of pa- tients receiving zanubrutinib and ibrutinib, respectively. Eleven patients in each arm experienced COVID-19–related AEs (Data Supplement). Any-grade hemorrhagic events occurred with similar frequency in the zanubrutinib and ibrutinib arms (35.8% v 36.2%, respectively). Major hemorrhagic events occurred in 2.9% and 3.9% of patients receiving zanu- brutinib and ibrutinib, respectively, including one case of CNS hemorrhage in a patient treated with ibrutinib (Table 3). A total of 16.7% and 16.4% of patients in each arm experienced any-grade hypertensive AEs. Seve"
CHK_B2D346D5997C,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,7,3,30,1200,"tinib, respectively, including one case of CNS hemorrhage in a patient treated with ibrutinib (Table 3). A total of 16.7% and 16.4% of patients in each arm experienced any-grade hypertensive AEs. Seventeen and 13 patients were diagnosed with a second primary malignancy with zanubrutinib and ibrutinib, respectively. The most common second primary malignancy was nonmelanoma skin cancer, observed in 3.4% and 4.8% of patients on zanubrutinib and ibrutinib, respectively. One patient developed grade 3 tumor lysis syndrome at commencement of zanubrutinib treatment. DISCUSSION Zanubrutinib is a potent, irreversible next-generation BTKi designed to maximize BTK occupancy and minimize off- target inhibition of tyrosine-protein kinase and epidermal growth factor receptor-family kinases. We hypothesized that complete/sustained BTK occupancy may improve efﬁcacy outcomes, and increased BTK speciﬁcity may minimize off-target inhibition-related toxicities. Zanubrutinib was ﬁrst compared with ibrutinib in Waldenstr¨om macroglobulinemia in the randomized, phase III trial, ASPEN.17 ALPINE is the second randomized, phase III trial comparing zanubrutinib with ibrutinib and compares approximately 600 pa"
CHK_C2BC46A5870B,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,7,4,31,1198,"in Waldenstr¨om macroglobulinemia in the randomized, phase III trial, ASPEN.17 ALPINE is the second randomized, phase III trial comparing zanubrutinib with ibrutinib and compares approximately 600 patients (planned) with relapsed/ refractory CLL/SLL. This preplanned interim analysis was conducted approximately 12 months after enrolling the ﬁrst 415 patients. Except for sex, demographic and baseline disease charac- teristics, including del(17p)/TP53 mutations, were balanced between each arm in the intent-to-treat analysis set and in the ﬁrst 415 randomly assigned patients. The primary study end point, ORR (CR or PR) as assessed by investigator, was signiﬁcantly higher with zanubrutinib compared with ibrutinib in all patients, in molecular sub- groups, including del(11q), and in the difﬁcult-to-treat del(17p)/TP53. Multiple sensitivity analyses of ORR (Data Supplement), and a high concordance rate of ORR between investigator assessments and ICR, support the favorable results for zanubrutinib. In the ALPINE study, the rate of PR-L or higher for patients treated with ibrutinib (81% with a median follow-up of 15.4 months) was comparable with the reported cumulative best response at 15"
CHK_9ED388F34E44,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,7,5,32,1200,"tinib. In the ALPINE study, the rate of PR-L or higher for patients treated with ibrutinib (81% with a median follow-up of 15.4 months) was comparable with the reported cumulative best response at 15 months of 89% in the RESONATE study.18 A key secondary end point, PFS, although currently imma- ture, was notably prolonged with zanubrutinib compared with ibrutinib, and a consistent trend for improvement with zanubrutinib compared with ibrutinib was seen in OS and secondary efﬁcacy end points, including duration of re- sponse (Fig 3; Data Supplement) and time to treatment failure (data not shown). The PFS rate seen with ibrutinib (84.0% at 12 months) was comparable with that in the RESONATE study (84% at 12 months).19 Lower rates of AEs leading to discontinuation or death with zanubrutinib versus ibrutinib in this study were consistent with those reported in the ASPEN study, in which AEs leading to discontinuation with zanubrutinib versus ibru- tinib were 4% versus 9% and AEs leading to death were 1% versus 2%, respectively.17 The rate of atrial ﬁbrillation, a prespeciﬁed key secondary end point, was signiﬁ- cantly lower with zanubrutinib compared with ibrutinib (2.5% v 10.1%; two-si"
CHK_BFCA08DCE0BF,DOC_21FF4F1370C5,jco-41-1035 (2).pdf,SCIENTIFIC_PUBLICATION,7,6,33,906,"death were 1% versus 2%, respectively.17 The rate of atrial ﬁbrillation, a prespeciﬁed key secondary end point, was signiﬁ- cantly lower with zanubrutinib compared with ibrutinib (2.5% v 10.1%; two-sided P 5 .001). This difference is consistent with data reported in the ASPEN study, in which the rate of atrial ﬁbrillation was signiﬁcantly lower with zanubrutinib versus ibrutinib (2.0% v 15.3%; one-sided P 5 .0004) and is consistent with multiple clinical settings and study populations.17 No patients in the zanubrutinib arm had cardiac AEs that led to treatment discontinuation, compared with seven patients in the ibrutinib arm (atrial ﬁbrillation [two patients], cardiac arrest, cardiac failure, myocardial infarction, palpitations, and ventricular ﬁbrillation [one patient each]). One hypothesis suggests that ibrutinib Journal of Clinical Oncology 1041 Zanubrutinib Versus Ibrutinib in R/R CLL/SLL"
